# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:gr.fac. D             15:gr.fac. f             16:(.)rho_smg            17:(.)p_smg              18:M*^2_smg              19:kineticity_smg        20:braiding_smg          21:tensor_excess_smg     22:Mpl_running_smg       23:c_s^2                 24:kin (D)            
       2.126827437662e+12       1.670980251015e-22       2.179258444812e-07       9.759432446239e+18       1.416504574662e+04       6.660176324498e-09       3.012660794967e+16       1.258192421346e-07       5.629996041786e+37       2.358355547479e+28       1.288574985501e+29       3.894656110240e+37       9.524652167270e+37       1.187286126656e-14       1.999999998880e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.667234163047e-46       9.168085407617e-46       0.000000000000e+00       0.000000000000e+00       7.499999996026e+00       3.667234163047e-46 
       2.112043135712e+12       1.694455852555e-22       2.194501576014e-07       9.624221754859e+18       1.416504574662e+04       6.706797558769e-09       2.991718763621e+16       1.266999768291e-07       5.475076696776e+37       2.309515432465e+28       1.261889377996e+29       3.787487726966e+37       9.262564438670e+37       1.203966309440e-14       1.999999998872e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.770999926665e-46       9.427499816661e-46       0.000000000000e+00       0.000000000000e+00       7.499999996012e+00       3.770999926665e-46 
       2.097361604481e+12       1.718261262821e-22       2.209872036474e-07       9.490884321086e+18       1.416504574662e+04       6.753745141680e-09       2.970922307468e+16       1.275868766665e-07       5.324420232820e+37       2.261686766652e+28       1.235756413260e+29       3.683268272185e+37       9.007688519624e+37       1.220880832112e-14       1.999999998864e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.877701781412e-46       9.694254453530e-46       0.000000000000e+00       0.000000000000e+00       7.499999995998e+00       3.877701781412e-46 
       2.082782129574e+12       1.742401115296e-22       2.225333446404e-07       9.359394192134e+18       1.416504574661e+04       6.801021357671e-09       2.950270414566e+16       1.284799848027e-07       5.177909349170e+37       2.214848603539e+28       1.210164646397e+29       3.581916600889e+37       8.759825964376e+37       1.238032986912e-14       1.999999998856e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       3.987422805088e-46       9.968557012719e-46       0.000000000000e+00       0.000000000000e+00       7.499999995984e+00       3.987422805088e-46 
       2.068304001563e+12       1.766880108558e-22       2.240922185592e-07       9.229725774778e+18       1.416504574661e+04       6.848628507174e-09       2.929762080006e+16       1.293793446959e-07       5.035429972819e+37       2.168980430417e+28       1.185102869524e+29       3.483353800921e+37       8.518783787759e+37       1.255426112336e-14       1.999999998848e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.100248426206e-46       1.025062106552e-45       0.000000000000e+00       0.000000000000e+00       7.499999995970e+00       4.100248426206e-46 
       2.053926515951e+12       1.791703007197e-22       2.256601874251e-07       9.101853830368e+18       1.416504574661e+04       6.896568906723e-09       2.909396305864e+16       1.302850001083e-07       4.896871169679e+37       2.124062159379e+28       1.160560106872e+29       3.387503131529e+37       8.284374314938e+37       1.273063593778e-14       1.999999998840e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.216266490515e-46       1.054066622629e-45       0.000000000000e+00       0.000000000000e+00       7.499999995955e+00       4.216266490515e-46 
       2.039648973139e+12       1.816874642738e-22       2.272390702274e-07       8.975753469921e+18       1.416504574661e+04       6.944844889070e-09       2.889172101156e+16       1.311969951086e-07       4.762125058212e+37       2.080074118529e+28       1.136525609970e+29       3.294289963623e+37       8.056415035280e+37       1.290948864196e-14       1.999999998832e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.335567329388e-46       1.083891832347e-45       0.000000000000e+00       0.000000000000e+00       7.499999995941e+00       4.335567329388e-46 
       2.025470678390e+12       1.842399914587e-22       2.288306859555e-07       8.851400149276e+18       1.416504574661e+04       6.993458803293e-09       2.869088481783e+16       1.321153740739e-07       4.631086725432e+37       2.036997043363e+28       1.112988852941e+29       3.203641721661e+37       7.834728460260e+37       1.309085404779e-14       1.999999998824e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.458243830162e-46       1.114560957541e-45       0.000000000000e+00       0.000000000000e+00       7.499999995926e+00       4.458243830162e-46 
       2.011390941798e+12       1.868283790979e-22       2.304332156200e-07       8.728769664314e+18       1.416504574661e+04       7.042413014915e-09       2.849144470489e+16       1.330401816920e-07       4.503654145220e+37       1.994812068333e+28       1.089939527896e+29       3.115487827150e+37       7.619141985264e+37       1.327476745619e-14       1.999999998815e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.584391508454e-46       1.146097877113e-45       0.000000000000e+00       0.000000000000e+00       7.499999995912e+00       4.584391508454e-46 
       1.997409078250e+12       1.894531309952e-22       2.320448402315e-07       8.607838146248e+18       1.416504574660e+04       7.091709906019e-09       2.829339096811e+16       1.339714629634e-07       4.379728098887e+37       1.953500718586e+28       1.067367540411e+29       3.029759643687e+37       7.409487755201e+37       1.346126466408e-14       1.999999998807e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.714108582531e-46       1.178527145633e-45       0.000000000000e+00       0.000000000000e+00       7.499999995897e+00       4.714108582531e-46 
       1.983524407398e+12       1.921147580317e-22       2.336691977689e-07       8.488582056981e+18       1.416504574660e+04       7.141351875360e-09       2.809671397031e+16       1.349092632036e-07       4.259212097923e+37       1.913044901872e+28       1.045263005117e+29       2.946390423521e+37       7.205602533810e+37       1.365038197123e-14       1.999999998799e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.847496049783e-46       1.211874012446e-45       0.000000000000e+00       0.000000000000e+00       7.499999995882e+00       4.847496049783e-46 
       1.969736253623e+12       1.948137782666e-22       2.353062882321e-07       8.370978184517e+18       1.416504574660e+04       7.191341338487e-09       2.790140414132e+16       1.358536280456e-07       4.142012308869e+37       1.873426900619e+28       1.023616241360e+29       2.865315255587e+37       7.007327576566e+37       1.384215618743e-14       1.999999998790e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       4.984657765360e-46       1.246164441340e-45       0.000000000000e+00       0.000000000000e+00       7.499999995867e+00       4.984657765360e-46 
       1.956043946001e+12       1.975507170366e-22       2.369524736423e-07       8.255003638451e+18       1.416504574660e+04       7.241680727856e-09       2.770745197747e+16       1.368046034414e-07       4.028037480264e+37       1.834629364177e+28       1.002417768971e+29       2.786471014961e+37       6.814508507084e+37       1.403662463958e-14       1.999999998782e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.125700523030e-46       1.281425130757e-45       0.000000000000e+00       0.000000000000e+00       7.499999995852e+00       5.125700523030e-46 
       1.942446818273e+12       2.003261070595e-22       2.386113919783e-07       8.140635845507e+18       1.416504574660e+04       7.292372492950e-09       2.751484804118e+16       1.377622356650e-07       3.917198871588e+37       1.796635301216e+28       9.816583041049e+28       2.709796313714e+37       6.626995196916e+37       1.423382517903e-14       1.999999998773e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.270734138333e-46       1.317683534583e-45       0.000000000000e+00       0.000000000000e+00       7.499999995836e+00       5.270734138333e-46 
       1.928944208811e+12       2.031404885367e-22       2.402812242508e-07       8.027852545150e+18       1.416504574660e+04       7.343419100400e-09       2.732358296046e+16       1.387265713141e-07       3.809410184180e+37       1.759428072287e+28       9.613287551832e+28       2.635231453115e+37       6.444641648667e+37       1.443379618884e-14       1.999999998765e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.419871534079e-46       1.354967883520e-45       0.000000000000e+00       0.000000000000e+00       7.499999995821e+00       5.419871534079e-46 
       1.915535460587e+12       2.059944092594e-22       2.419637894491e-07       7.916631785248e+18       1.416504574659e+04       7.394823034102e-09       2.713364742845e+16       1.396976573128e-07       3.704587494035e+37       1.722991382535e+28       9.414202189068e+28       2.562718377149e+37       6.267305882320e+37       1.463657659137e-14       1.999999998756e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.573228828273e-46       1.393307207068e-45       0.000000000000e+00       0.000000000000e+00       7.499999995806e+00       5.573228828273e-46 
       1.902219921139e+12       2.088884247142e-22       2.436572685838e-07       7.806951917804e+18       1.416504574659e+04       7.446586795340e-09       2.694503220303e+16       1.406755409135e-07       3.602649186468e+37       1.687309274559e+28       9.219239763587e+28       2.492200627316e+37       6.094849824690e+37       1.484220585578e-14       1.999999998747e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.730925424520e-46       1.432731356130e-45       0.000000000000e+00       0.000000000000e+00       7.499999995790e+00       5.730925424520e-46 
       1.888996942541e+12       2.118230981921e-22       2.453634806443e-07       7.698791594738e+18       1.416504574659e+04       7.498712902907e-09       2.675772810628e+16       1.416602696994e-07       3.503515892567e+37       1.652366121427e+28       9.028314891857e+28       2.423623298673e+37       5.927139201921e+37       1.505072400571e-14       1.999999998739e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       5.893084104998e-46       1.473271026249e-45       0.000000000000e+00       0.000000000000e+00       7.499999995775e+00       5.893084104998e-46 
       1.875865881371e+12       2.147990008977e-22       2.470806066412e-07       7.592129763736e+18       1.416504574659e+04       7.551203893226e-09       2.657172602411e+16       1.426518915867e-07       3.407110427398e+37       1.618146619833e+28       8.841343958583e+28       2.356932997082e+37       5.764043434940e+37       1.526217162714e-14       1.999999998730e+00       3.492912981895e-08      -3.492912981895e-08       1.000000000000e+00       6.059831126050e-46       1.514957781512e-45       0.000000000000e+00       0.000000000000e+00       7.499999995759e+00       6.059831126050e-46 
